seqno,xdegs,ydegs,zdegs,xg,yg,zg,movement
787,0.4,-0.45,0.1,-0.07,0.01,1.19,UpDown
788,-0.33,-0.15,0.01,-0.06,0.03,1.21,UpDown
789,0.77,-0.21,0.04,-0.05,0.04,1.14,UpDown
790,-0.01,-0.02,0,-0.06,0.06,1.08,UpDown
791,0.06,0.05,0.1,-0.05,0.07,1.02,UpDown
792,0.07,-0.15,0.07,-0.06,0.06,1.01,UpDown
793,-0.01,0.06,0.1,-0.04,0.05,1.03,UpDown
794,-0.02,0.11,0,-0.04,0.04,1.06,UpDown
795,0.35,-0.16,0.1,-0.04,0.04,1.08,UpDown
796,0.18,0.14,0.02,-0.03,0.04,1.11,UpDown
797,0.28,0.19,-0.01,-0.05,0.06,1.13,UpDown
798,0.47,0.13,0.14,-0.06,0.06,1.12,UpDown
799,0.45,0.11,0.17,-0.07,0.07,1.09,UpDown
800,0.57,-0.01,0.16,-0.04,0.07,1.08,UpDown
801,0.57,0.29,0.11,-0.02,0.08,1.05,UpDown
802,0.1,0.48,0.01,-0.02,0.09,1.03,UpDown
803,0.5,0.28,0.02,-0.06,0.08,1.04,UpDown
804,0.25,0.44,0.1,-0.07,0.11,1.01,UpDown
805,0.17,0.37,0.05,-0.06,0.09,1,UpDown
806,0.28,0.31,0.12,-0.1,0.07,1.08,UpDown
807,0.71,-0.21,0.26,-0.08,0.1,1.02,UpDown
808,0.57,0.04,0.12,-0.07,0.11,0.99,UpDown
809,0.42,0.07,0.19,-0.08,0.12,0.96,UpDown
810,0.22,0.08,0.13,-0.07,0.15,0.95,UpDown
811,0.42,0.02,0.18,-0.09,0.13,0.99,UpDown
812,0.31,-0.04,0.2,-0.08,0.17,0.93,UpDown
813,0,0.09,0.12,-0.07,0.16,0.93,UpDown
814,0.03,0.05,0.12,-0.07,0.17,0.93,UpDown
815,-0.32,0.2,0.02,-0.06,0.17,0.92,UpDown
816,-0.26,0.02,0.01,-0.07,0.15,1.01,UpDown
817,-0.08,0.12,0.06,-0.06,0.15,1.02,UpDown
818,-0.19,0.08,0.08,-0.09,0.15,1.04,UpDown
819,0.13,-0.08,0.18,-0.07,0.15,0.98,UpDown
820,-0.34,-0.2,0.1,-0.08,0.16,0.94,UpDown
821,-0.2,-0.1,0.04,-0.05,0.15,0.98,UpDown
822,0.17,-0.22,0.07,-0.06,0.15,0.98,UpDown
823,-0.17,-0.22,-0.01,-0.05,0.15,0.93,UpDown
824,-0.58,-0.01,0.01,-0.05,0.12,0.98,UpDown
825,-0.55,-0.28,-0.08,-0.02,0.13,0.95,UpDown
826,-0.59,-0.11,-0.47,-0.01,0.08,1.05,UpDown
827,-0.59,0.04,-0.29,-0.07,0.07,1.02,UpDown
828,-0.69,-0.22,-0.04,-0.03,0.06,1,UpDown
829,-0.65,0.28,0.07,-0.06,0.02,1.07,UpDown
830,-0.56,0,0.06,-0.05,0.02,1.13,UpDown
831,-0.11,-0.02,0.12,-0.04,0.01,1.17,UpDown
832,0.06,0.03,0.2,-0.04,0.01,1.1,UpDown
833,-0.05,-0.18,0.09,-0.03,0.05,1.02,UpDown
834,-0.19,0.05,0.01,-0.02,0.03,1.07,UpDown
835,0.02,0.11,-0.02,-0.03,0.03,1.08,UpDown
836,-0.02,0.05,-0.03,-0.05,0.02,1.06,UpDown
837,0.24,-0.15,0.11,-0.05,0.02,1.05,UpDown
838,0.09,0.09,0.01,-0.02,0.02,1.04,UpDown
839,0.14,0.08,0,-0.03,0.01,1.06,UpDown
840,0.21,-0.02,0.07,-0.04,0.02,1.06,UpDown
841,0.09,0.11,-0.02,-0.03,0.02,1.05,UpDown
842,0.19,0.19,0.02,-0.03,0.02,1.09,UpDown
843,0.32,0.11,0.01,-0.04,0.02,1.15,UpDown
844,0.65,0.28,0.01,-0.04,0.04,1.16,UpDown
845,0.81,0.07,0.04,-0.05,0.05,1.13,UpDown
846,0.57,0.29,0.12,-0.05,0.07,1.1,UpDown
847,0.51,0.51,0.17,-0.05,0.08,1.05,UpDown
848,0,0.62,0.07,-0.06,0.08,1.08,UpDown
849,1.08,-0.25,0.29,-0.06,0.07,1.05,UpDown
850,0.61,0.08,0.18,-0.02,0.09,0.97,UpDown
851,0.63,0.36,0.04,-0.04,0.1,0.99,UpDown
852,0.65,0.09,0.14,-0.05,0.13,0.95,UpDown
853,0.25,0.23,0.03,-0.05,0.15,0.9,UpDown
854,0.26,0.16,0.09,-0.09,0.14,0.94,UpDown
855,0.3,-0.02,0.13,-0.08,0.16,0.93,UpDown
856,-0.14,0.08,0.03,-0.06,0.16,0.93,UpDown
857,-0.07,0.07,0.08,-0.09,0.14,1.02,UpDown
858,0.11,0.04,0.1,-0.06,0.15,0.98,UpDown
859,-0.01,0.15,0,-0.08,0.14,1.01,UpDown
860,0.01,0.07,0.05,-0.07,0.15,1,UpDown
861,-0.14,0.04,0.03,-0.07,0.15,0.99,UpDown
862,-0.04,-0.03,0.12,-0.08,0.14,1,UpDown
863,-0.02,-0.14,0.1,-0.07,0.14,0.98,UpDown
864,0.19,-0.44,0.16,-0.08,0.15,0.97,UpDown
865,0.26,-0.29,0.14,-0.05,0.16,0.92,UpDown
866,-0.42,-0.09,-0.02,-0.03,0.15,0.92,UpDown
867,-0.54,0.32,-0.11,-0.04,0.13,1.01,UpDown
868,-0.29,-0.11,-0.12,-0.04,0.14,0.96,UpDown
869,-0.69,0.25,-0.19,-0.05,0.09,1.08,UpDown
870,-0.06,0,-0.04,-0.06,0.1,1.06,UpDown
871,-0.22,0.03,-0.14,-0.05,0.09,1.06,UpDown
872,-0.17,-0.06,-0.1,-0.06,0.09,1.05,UpDown
873,-0.11,-0.15,-0.08,-0.05,0.09,1.03,UpDown
874,-0.26,0.15,-0.17,-0.06,0.07,1.08,UpDown
875,-0.09,-0.13,0.01,-0.08,0.07,1.07,UpDown
876,-0.53,0.15,0.01,-0.05,0.07,1.04,UpDown
877,-0.01,-0.11,0.06,-0.06,0.05,1.08,UpDown
878,-0.31,0.05,-0.01,-0.05,0.06,1.05,UpDown
879,-0.26,0.17,-0.03,-0.05,0.06,1.02,UpDown
880,-0.3,0.03,-0.05,-0.05,0.05,1.04,UpDown
881,-0.06,0.07,0.02,-0.04,0.05,1.08,UpDown
882,0.06,0.06,-0.04,-0.05,0.04,1.09,UpDown
883,0.05,0.05,-0.01,-0.06,0.04,1.07,UpDown
884,0.07,0.03,0.01,-0.05,0.05,1.03,UpDown
885,0.03,0.12,0.01,-0.06,0.04,1.05,UpDown
886,0.01,-0.05,-0.03,-0.05,0.05,1.07,UpDown
887,0.14,0.04,-0.05,-0.04,0.05,1.06,UpDown
888,0.35,0.11,-0.01,-0.06,0.03,1.11,UpDown
889,0.36,0.13,0.01,-0.07,0.04,1.12,UpDown
890,0.49,0.11,0.1,-0.07,0.05,1.1,UpDown
891,0.56,0.13,0.12,-0.08,0.05,1.12,UpDown
892,0.93,0.01,0.22,-0.08,0.07,1.08,UpDown
893,0.66,0.14,0.21,-0.05,0.09,1.06,UpDown
894,0.8,0.14,0.05,-0.05,0.09,1.07,UpDown
895,0.65,0.21,0.04,-0.04,0.11,1.04,UpDown
896,0.32,0.54,0.05,-0.07,0.13,0.98,UpDown
897,0.16,0.56,0.17,-0.08,0.11,0.99,UpDown
898,0.85,0.01,0.19,-0.07,0.13,0.98,UpDown
899,0.49,0,0.19,-0.05,0.14,0.94,UpDown
900,0.45,0.13,0.13,-0.08,0.15,0.94,UpDown
901,0.03,-0.04,0.21,-0.08,0.16,0.93,UpDown
902,0.05,0.01,0.14,-0.09,0.17,0.95,UpDown
903,0.06,-0.05,0.15,-0.07,0.17,0.92,UpDown
904,-0.22,-0.21,0.13,-0.07,0.16,0.98,UpDown
905,0.02,0.11,0.01,-0.05,0.15,1.01,UpDown
906,0.01,-0.01,0.06,-0.07,0.16,1,UpDown
907,-0.17,0.03,0.01,-0.06,0.17,0.98,UpDown
908,-0.08,0,0.06,-0.06,0.17,0.97,UpDown
909,-0.24,0.13,-0.02,-0.06,0.16,1,UpDown
910,-0.16,-0.12,0.01,-0.07,0.16,0.99,UpDown
911,0.03,-0.28,0.08,-0.07,0.14,1,UpDown
912,-0.31,-0.21,0.03,-0.05,0.15,0.95,UpDown
913,-0.14,-0.04,0.01,-0.04,0.13,0.98,UpDown
914,-0.26,-0.02,-0.13,-0.03,0.13,0.98,UpDown
915,-0.17,-0.28,-0.15,-0.03,0.13,0.98,UpDown
916,-0.63,0.15,-0.2,-0.03,0.11,1.01,UpDown
917,-0.21,-0.27,-0.15,-0.08,0.1,1.04,UpDown
918,-0.48,-0.56,-0.02,-0.06,0.1,1.03,UpDown
919,-0.25,-1.04,0.1,-0.05,0.08,1.03,UpDown
920,-0.64,-0.08,-0.09,-0.01,0.06,1.07,UpDown
921,-0.26,-0.09,-0.04,-0.01,0.04,1.08,UpDown
922,-0.26,0.08,-0.13,-0.01,0.03,1.08,UpDown
923,-0.41,0.1,-0.02,-0.02,0.03,1.09,UpDown
924,-0.17,0.21,0.03,0,0.04,1.08,UpDown
925,-0.2,0.21,-0.03,0,0.03,1.06,UpDown
926,-0.14,0.31,-0.07,-0.02,0.03,1.08,UpDown
927,0.01,0.07,-0.01,-0.02,0.05,1.04,UpDown
928,-0.17,0.33,0.01,-0.02,0.03,1.06,UpDown
929,-0.01,0.04,0.02,-0.04,0.03,1.08,UpDown
930,0.08,0.12,0.04,-0.02,0.03,1.05,UpDown
931,0.14,0.01,0.06,-0.02,0.02,1.07,UpDown
932,0.1,0.04,0.03,-0.02,0.02,1.06,UpDown
933,0.26,0.15,-0.01,-0.03,0.03,1.06,UpDown
934,0.33,-0.03,0.07,-0.04,0.02,1.09,UpDown
935,0.34,0.09,0.08,-0.03,0.03,1.11,UpDown
936,0.34,0.06,0.16,-0.03,0.04,1.09,UpDown
937,0.42,0.31,0.22,-0.04,0.04,1.11,UpDown
938,0.31,0.56,0.16,-0.02,0.05,1.08,UpDown
939,0.31,0.61,0.13,-0.04,0.04,1.09,UpDown
940,0.77,-0.03,0.3,-0.06,0.05,1.07,UpDown
941,0.58,-0.28,0.32,-0.04,0.06,1,UpDown
942,0.37,-0.18,0.2,-0.03,0.07,0.97,UpDown
943,0.53,0.14,0.17,-0.03,0.08,0.98,UpDown
944,0.49,0.39,0.07,-0.04,0.08,1.02,UpDown
945,0.61,0.11,0.07,-0.05,0.1,1.02,UpDown
946,0.75,-0.21,0.23,-0.04,0.13,0.97,UpDown
947,0.12,0.19,0.09,-0.04,0.14,0.94,UpDown
948,0.55,-0.36,0.33,-0.06,0.14,0.96,UpDown
949,0.08,0.21,0.22,-0.02,0.17,0.88,UpDown
950,-0.03,0.06,0.23,-0.02,0.16,0.91,UpDown
951,-0.34,0.08,0.1,0,0.15,0.97,UpDown
952,-0.4,0.25,-0.01,-0.01,0.14,0.99,UpDown
953,-0.12,0.09,0.04,-0.05,0.14,1.05,UpDown
954,-0.04,-0.37,-0.01,-0.03,0.15,1.01,UpDown
955,0.15,-0.28,0,-0.02,0.14,1,UpDown
956,0.08,-0.28,-0.05,-0.02,0.14,0.98,UpDown
957,-0.06,-0.3,-0.08,-0.01,0.14,0.96,UpDown
958,-0.22,-0.02,-0.17,0,0.13,0.97,UpDown
959,-0.42,0.12,-0.15,-0.01,0.12,0.97,UpDown
960,-0.35,0,-0.17,-0.02,0.1,0.97,UpDown
961,-0.22,0.22,-0.16,0,0.07,1.03,UpDown
962,-0.46,0.62,-0.43,-0.02,0.07,1.06,UpDown
963,-0.01,0.13,-0.16,-0.05,0.07,1.04,UpDown
964,-0.72,0.34,-0.17,-0.05,0.06,1.01,UpDown
965,-0.39,-0.19,0.07,-0.05,0.04,1.08,UpDown
966,-0.59,0.1,0.05,-0.03,0.04,1.11,UpDown
967,-0.21,0.03,0.01,-0.04,0.04,1.14,UpDown
968,0.02,-0.21,0.08,-0.04,0.05,1.1,UpDown
969,-0.07,0.05,0,-0.04,0.06,1.04,UpDown
970,0.01,-0.01,0.01,-0.04,0.05,1.04,UpDown
971,0.04,-0.05,0.07,-0.03,0.05,1.04,UpDown
972,-0.04,0.12,0,-0.03,0.04,1.03,UpDown
973,0.07,0.1,0.04,-0.04,0.03,1.06,UpDown
974,-0.01,0.12,0,-0.02,0.02,1.07,UpDown
975,0.11,0.03,0.07,-0.03,0.03,1.05,UpDown
976,0.06,-0.01,0.02,-0.01,0.03,1.03,UpDown
977,0.11,0.07,0.03,-0.03,0.03,1.08,UpDown
978,0.27,0.13,0.06,-0.03,0.03,1.09,UpDown
979,0.32,-0.04,0.07,-0.05,0.03,1.11,UpDown
980,0.49,-0.03,0.12,-0.04,0.04,1.08,UpDown
981,0.4,0.12,0.06,-0.03,0.04,1.1,UpDown
982,0.71,-0.15,0.08,-0.03,0.04,1.12,UpDown
983,0.93,0.2,0.05,-0.02,0.05,1.07,UpDown
984,0.68,-0.07,-0.03,-0.03,0.08,1.03,UpDown
985,0.51,0.09,-0.05,-0.03,0.09,1.05,UpDown
986,0.83,0.33,-0.03,-0.04,0.12,0.99,UpDown
987,0.1,0.67,-0.04,-0.07,0.11,1.02,UpDown
988,0.85,-0.11,0.2,-0.07,0.12,1.01,UpDown
989,0.44,-0.03,0.16,-0.03,0.13,0.96,UpDown
990,0.33,-0.06,0.11,-0.02,0.13,0.97,UpDown
991,0.33,0.16,-0.01,0,0.16,0.91,UpDown
992,-0.05,0.19,-0.04,-0.04,0.17,0.92,UpDown
993,-0.05,0,0.04,-0.04,0.18,0.92,UpDown
994,-0.23,0.17,0.07,-0.05,0.18,1.01,UpDown
995,-0.09,0,0.07,-0.03,0.18,1,UpDown
996,0.01,0.02,0.12,-0.05,0.17,1.01,UpDown
997,-0.07,-0.15,0.13,-0.04,0.16,0.98,UpDown
998,-0.18,0.15,0.02,-0.04,0.17,0.99,UpDown
999,-0.13,-0.11,0.21,-0.04,0.16,0.97,UpDown
1000,-0.31,0.11,0.07,-0.05,0.15,0.95,UpDown
1001,-0.22,-0.08,0.11,-0.03,0.13,0.99,UpDown
1002,-0.64,-0.43,0.12,-0.03,0.13,1,UpDown
1003,-0.25,-0.29,0.03,-0.01,0.11,1.03,UpDown
1004,-0.39,0.25,-0.09,0,0.11,0.99,UpDown
1005,-0.59,-0.03,-0.13,-0.02,0.1,1,UpDown
1006,-0.46,0.19,-0.11,-0.01,0.08,1.05,UpDown
1007,-0.34,0.09,-0.16,-0.04,0.06,1.05,UpDown
1008,-0.31,0.06,-0.11,-0.01,0.05,1.05,UpDown
1009,-0.42,0,-0.11,-0.01,0.03,1.08,UpDown
1010,-0.37,0.08,-0.02,-0.03,0.04,1.06,UpDown
1011,-0.31,-0.02,0.06,-0.02,0.02,1.08,UpDown
1012,0.02,-0.03,0.05,-0.04,0.02,1.11,UpDown
1013,0,-0.11,0.03,-0.02,0.03,1.05,UpDown
1014,-0.05,0.1,0.08,-0.02,0.02,1.07,UpDown
1015,0.04,0.1,0.02,-0.02,0.02,1.08,UpDown
1016,0.11,0.08,0.01,-0.02,0.03,1.05,UpDown
1017,0.04,-0.03,0.06,-0.02,0.03,1.01,UpDown
1018,-0.03,0.09,0.08,-0.03,0.01,1.06,UpDown
1019,0.11,-0.05,0.05,-0.02,0.02,1.06,UpDown
1020,0.16,0.15,0,-0.01,0.01,1.09,UpDown
1021,0.54,0.05,0.06,-0.04,0.02,1.11,UpDown
1022,0.34,0.14,0,-0.02,0.03,1.1,UpDown
1023,0.6,0.08,0.11,-0.02,0.04,1.09,UpDown
1024,0.37,0.34,0.06,-0.02,0.05,1.08,UpDown
1025,0.22,0.49,0.02,-0.02,0.06,1.09,UpDown
1026,0.42,0.3,0.01,-0.05,0.07,1.09,UpDown
1027,0.52,0.29,0.14,-0.05,0.07,1.05,UpDown
1028,0.35,0.16,0.06,-0.04,0.05,1.02,UpDown
1029,0.45,0.21,0.02,-0.06,0.08,1.03,UpDown
1030,0.69,0.11,0.07,-0.06,0.08,1,UpDown
1031,0.69,-0.12,0.1,-0.06,0.1,0.95,UpDown
1032,0.42,0.1,0.12,-0.06,0.12,0.94,UpDown
1033,0.43,-0.15,0.22,-0.06,0.13,0.95,UpDown
1034,0.1,0,0.2,-0.04,0.15,0.92,UpDown
1035,0.15,-0.13,0.24,-0.05,0.15,0.95,UpDown
1036,-0.16,0.02,0.12,-0.01,0.16,0.94,UpDown
1037,-0.11,0.06,0.08,-0.02,0.14,1,UpDown
1038,-0.05,0.04,0,-0.04,0.14,1.01,UpDown
1039,-0.15,0,0.01,-0.04,0.14,1.02,UpDown
1040,0.02,-0.07,0.08,-0.04,0.14,1,UpDown
1041,-0.13,0.01,0.04,-0.04,0.13,0.99,UpDown
1042,-0.07,-0.1,0.05,-0.03,0.13,0.98,UpDown
1043,-0.29,-0.04,0.02,-0.04,0.13,0.98,UpDown
1044,-0.12,-0.02,0.03,-0.02,0.12,0.97,UpDown
1045,-0.22,0,-0.08,-0.02,0.1,0.99,UpDown
1046,-0.24,-0.04,-0.21,-0.02,0.09,1.03,UpDown
1047,-0.02,-0.18,-0.03,-0.01,0.07,1.05,UpDown
1048,-0.25,0.26,-0.14,-0.02,0.09,1,UpDown
1049,-0.63,0.11,-0.16,-0.02,0.08,1.01,UpDown
1050,-0.32,0.01,-0.06,-0.04,0.06,1.03,UpDown
1051,-0.57,0.21,-0.17,0.01,0.05,1,UpDown
1052,-0.26,-0.05,0,-0.04,0.03,1.12,UpDown
1053,-0.39,0.08,-0.05,-0.01,0.04,1.04,UpDown
1054,-0.28,0.16,-0.04,-0.06,0.02,1.12,UpDown
1055,0.09,0,-0.01,-0.03,0.03,1.06,UpDown
1056,0.01,0.08,-0.28,-0.03,0.05,1.02,UpDown
1057,-0.09,0.27,-0.11,-0.05,0.03,1.07,UpDown
1058,-0.15,0.17,0,-0.05,0.03,1.07,UpDown
1059,0.07,0.06,0.06,-0.06,0.02,1.07,UpDown
1060,-0.01,0.05,0.1,-0.05,0.03,1.04,UpDown
1061,0.06,-0.01,0.1,-0.04,0.03,1.03,UpDown
1062,0.03,-0.01,0.1,-0.04,0.02,1.06,UpDown
1063,0.13,0.03,0.08,-0.04,0.02,1.08,UpDown
1064,0.12,0.11,0.04,-0.05,0.02,1.09,UpDown
1065,0.39,0,0.11,-0.05,0.02,1.1,UpDown
1066,0.23,0.1,0.12,-0.05,0.03,1.08,UpDown
1067,0.48,0.01,0.17,-0.04,0.03,1.06,UpDown
1068,0.33,0.11,0.09,-0.03,0.03,1.06,UpDown
1069,0.16,0.37,-0.03,-0.02,0.04,1.05,UpDown
1070,0.42,0.21,0.01,-0.05,0.03,1.1,UpDown
1071,0.66,0.04,0.09,-0.06,0.05,1.07,UpDown
1072,0.46,-0.05,0.15,-0.06,0.07,1.05,UpDown
1073,0.53,0.02,0.3,-0.05,0.07,1.02,UpDown
1074,0.66,-0.25,0.24,-0.07,0.08,1.01,UpDown
1075,0.59,-0.05,0.28,-0.02,0.1,0.98,UpDown
1076,0.31,0.01,-0.05,-0.01,0.12,0.97,UpDown
1077,0.28,0.23,0.06,-0.03,0.12,0.99,UpDown
1078,0.51,0.03,0.06,-0.05,0.13,0.98,UpDown
1079,0.26,-0.17,0.07,-0.05,0.15,0.95,UpDown
1080,0.11,0.2,0.12,-0.05,0.15,0.96,UpDown
1081,-0.01,-0.03,0.07,-0.05,0.15,0.95,UpDown
1082,-0.12,0.19,0.03,-0.03,0.14,0.96,UpDown
1083,-0.22,0.18,0.01,-0.04,0.13,0.99,UpDown
1084,-0.21,0.06,0.03,-0.04,0.12,1.02,UpDown
1085,-0.12,0.09,0.05,-0.05,0.12,1.02,UpDown
1086,-0.19,0,0.08,-0.05,0.12,0.98,UpDown
1087,-0.31,0.12,0.08,-0.05,0.12,0.98,UpDown
1088,-0.16,-0.06,0.08,-0.05,0.11,0.97,UpDown
1089,-0.47,0.16,0,-0.03,0.11,0.97,UpDown
1090,0.08,0.04,0.01,-0.06,0.09,1,UpDown
1091,-0.12,0.03,0,-0.04,0.08,0.97,UpDown
1092,-0.4,0.07,-0.26,-0.03,0.1,0.98,UpDown
1093,-0.03,0.17,-0.15,-0.04,0.07,1.03,UpDown
1094,-0.54,-0.03,-0.26,-0.05,0.07,1.1,UpDown
1095,-0.1,-0.09,-0.13,-0.07,0.05,1.1,UpDown
1096,-0.21,0.21,-0.12,-0.05,0.04,1.08,UpDown
1097,-0.42,0.54,-0.15,-0.06,0.04,1.03,UpDown
1098,0.06,-0.31,-0.16,-0.08,0.03,1.09,UpDown
1099,-0.32,0.21,0.03,-0.07,0.04,1.07,UpDown
1100,0.05,0,0.1,-0.09,0.03,1.12,UpDown
1101,0.4,-0.26,0.21,-0.06,0.04,1.1,UpDown
1102,-0.02,0.13,0.01,-0.05,0.05,1.03,UpDown
1103,0.05,-0.06,0.1,-0.05,0.05,1.02,UpDown
1104,-0.03,0.05,0.06,-0.05,0.04,1.03,UpDown
1105,-0.13,0.09,0.01,-0.05,0.04,1.04,UpDown
1106,0.15,-0.05,0.15,-0.05,0.04,1.03,UpDown
1107,-0.05,0.12,0.02,-0.05,0.03,1.05,UpDown
1108,0.13,0.1,0.05,-0.04,0.03,1.09,UpDown
1109,0.32,0.02,0.02,-0.05,0.03,1.1,UpDown
1110,0.33,0.18,0.03,-0.06,0.03,1.11,UpDown
1111,0.38,0.33,-0.07,-0.03,0.05,1.1,UpDown
1112,0.41,1.02,-0.01,-0.07,0.04,1.2,UpDown
1113,0.93,-0.24,0.2,-0.1,0.08,1.07,UpDown
1114,0.39,0.22,0.08,-0.08,0.08,1.01,UpDown
1115,0.35,-0.09,0.25,-0.07,0.09,1,UpDown
1116,0.41,-0.36,0.17,-0.07,0.09,0.95,UpDown
1117,0.2,0.04,0.15,-0.08,0.09,0.97,UpDown
1118,0.29,-0.18,0.09,-0.07,0.09,1,UpDown
1119,0.47,0.02,0.13,-0.06,0.09,1,UpDown
1120,0.21,0.06,0.07,-0.05,0.12,0.96,UpDown
1121,0.26,-0.01,0.07,-0.06,0.11,0.97,UpDown
1122,0.08,0.12,0.08,-0.06,0.13,0.96,UpDown
1123,-0.07,-0.01,0.11,-0.06,0.13,0.99,UpDown
1124,0.17,0,0.06,-0.04,0.13,0.98,UpDown
1125,-0.1,0.15,0.04,-0.05,0.13,1,UpDown
1126,-0.08,-0.09,0.07,-0.05,0.12,0.98,UpDown
1127,-0.29,0.21,0,-0.05,0.12,1,UpDown
1128,-0.16,0.09,0.01,-0.07,0.11,1.01,UpDown
1129,-0.26,0.2,0,-0.07,0.11,0.98,UpDown
1130,-0.2,0.24,0.02,-0.05,0.1,0.95,UpDown
1131,-0.36,0.6,0.05,-0.08,0.1,0.99,UpDown
1132,0.12,-0.65,0.25,-0.08,0.1,0.95,UpDown
1133,-0.81,0.44,-0.03,-0.04,0.08,0.98,UpDown
1134,-0.2,0.04,0.08,-0.08,0.06,1.08,UpDown
1135,-0.15,-0.23,0.01,-0.05,0.07,0.98,UpDown
1136,-0.81,0.18,-0.23,-0.06,0.05,1.05,UpDown
1137,-0.2,-0.09,-0.08,-0.06,0.02,1.06,UpDown
1138,-0.24,-0.02,-0.16,-0.07,0.02,1.1,UpDown
1139,-0.04,-0.17,-0.02,-0.09,0.02,1.09,UpDown
1140,0.26,-0.24,-0.01,-0.08,0.02,1.07,UpDown
1141,-0.19,-0.02,-0.05,-0.07,0.03,1.06,UpDown
1142,-0.05,0.08,0.08,-0.07,0.03,1.06,UpDown
1143,-0.21,-0.01,0.05,-0.05,0.02,1.04,UpDown
1144,-0.06,0.03,0.04,-0.05,0.01,1.08,UpDown
1145,0.13,0.02,-0.02,-0.05,0.01,1.07,UpDown
1146,0.06,-0.01,0.05,-0.05,0.02,1.05,UpDown
1147,0.07,0.02,0.04,-0.05,0.01,1.04,UpDown
1148,-0.03,0.09,0.06,-0.06,0.02,1.04,UpDown
1149,0.07,-0.03,0.06,-0.06,0.02,1.03,UpDown
1150,0.14,-0.07,0.08,-0.06,0.01,1.06,UpDown
1151,0.03,-0.02,0.06,-0.05,0.02,1.06,UpDown
1152,0.29,-0.03,0.06,-0.04,0.01,1.11,UpDown
1153,0.4,-0.06,0.04,-0.06,0.02,1.14,UpDown
1154,0.28,-0.21,0.1,-0.06,0.05,1.08,UpDown
1155,0.49,-0.06,0.18,-0.05,0.04,1.09,UpDown
1156,0.35,-0.2,0.16,-0.04,0.05,1.08,UpDown
1157,0.6,0.06,0.16,-0.04,0.05,1.07,UpDown
1158,0.48,0.03,0.15,-0.02,0.06,1.03,UpDown
1159,0.35,-0.07,0.05,-0.02,0.06,1.03,UpDown
1160,0.67,0.05,0.04,-0.02,0.07,1.02,UpDown
1161,0.7,0.01,0.12,-0.04,0.08,1.01,UpDown
1162,0.57,-0.24,0.22,-0.04,0.09,0.99,UpDown
1163,0.59,-0.14,0.24,-0.03,0.1,0.98,UpDown
1164,0.56,-0.1,0.16,-0.02,0.13,0.94,UpDown
1165,0.2,0,0.13,-0.01,0.14,0.96,UpDown
1166,0.29,-0.03,0.09,0,0.15,0.93,UpDown
1167,-0.12,0.18,0.03,-0.01,0.14,0.97,UpDown
1168,-0.07,0.13,0.03,-0.02,0.13,1.01,UpDown
1169,0.04,0.12,0.07,-0.02,0.13,1.01,UpDown
1170,-0.09,0.2,0.03,-0.01,0.14,0.99,UpDown
1171,-0.04,-0.05,0.11,-0.01,0.14,0.96,UpDown
